תּוֹדָ֖ה,26071
תִּזְבָּֽחוּ,26072
בַּיּ֤וֹם,26073
תְחַלְּלוּ֙,26074
קׇדְשִׁ֔י,26075
וְנִ֨קְדַּשְׁתִּ֔י,26076
מוֹעֲדֵ֣י,26077
תִּקְרְא֥וּ,26078
מִקְרָאֵ֣י,26079
מוֹעֲדָֽי,26080
שַׁבַּ֤ת,26081
שַׁבָּתוֹן֙,26082
מֽוֹשְׁבֹתֵיכֶֽם,26083
מִקְרָאֵ֖י,26084
בְּמוֹעֲדָֽם,26085
בְּאַרְבָּעָ֥ה,26086
פֶּ֖סַח,26087
וּבַחֲמִשָּׁ֨ה,26088
הַמַּצּ֖וֹת,26089
מַצּ֥וֹת,26090
וְהִקְרַבְתֶּ֥ם,26091
אִשֶּׁ֛ה,26092
הַשְּׁבִיעִי֙,26093
וּקְצַרְתֶּ֖ם,26094
קְצִירָ֑הּ,26095
וַהֲבֵאתֶ֥ם,26096
עֹ֛מֶר,26097
רֵאשִׁ֥ית,26098
קְצִירְכֶ֖ם,26099
וְהֵנִ֧יף,26100
הָעֹ֛מֶר,26101
מִֽמׇּחֳרַת֙,26102
יְנִיפֶ֖נּוּ,26103
וַעֲשִׂיתֶ֕ם,26104
הֲנִֽיפְכֶ֖ם,26105
הָעֹ֑מֶר,26106
שְׁנָת֛וֹ,26107
וּמִנְחָתוֹ֩,26108
עֶשְׂרֹנִ֜ים,26109
בַשֶּׁ֛מֶן,26110
נִיחֹ֑חַ,26111
וְנִסְכֹּ֥ה,26112
רְבִיעִ֥ת,26113
הַהִֽין,26114
וְלֶחֶם֩,26115
וְקָלִ֨י,26116
וְכַרְמֶ֜ל,26117
תֹֽאכְל֗וּ,26118
עֶ֨צֶם֙,26119
הֲבִ֣יאֲכֶ֔ם,26120
קׇרְבַּ֖ן,26121
מֹשְׁבֹֽתֵיכֶֽם,26122
וּסְפַרְתֶּ֤ם,26123
מִמׇּחֳרַ֣ת,26124
מִיּוֹם֙,26125
עֹ֖מֶר,26126
הַתְּנוּפָ֑ה,26127
שַׁבָּת֖וֹת,26128
תְּמִימֹ֥ת,26129
תִּהְיֶֽינָה,26130
מִֽמׇּחֳרַ֤ת,26131
הַשַּׁבָּת֙,26132
תִּסְפְּר֖וּ,26133
וְהִקְרַבְתֶּ֛ם,26134
חֲדָשָׁ֖ה,26135
מִמּוֹשְׁבֹ֨תֵיכֶ֜ם,26136
תָּבִ֣יאּוּ,26137
תְּנוּפָ֗ה,26138
שְׁ֚תַּיִם,26139
עֶשְׂרֹנִ֔ים,26140
תִּהְיֶ֔ינָה,26141
תֵּאָפֶ֑ינָה,26142
וְהִקְרַבְתֶּ֣ם,26143
כְּבָשִׂ֤ים,26144
תְּמִימִם֙,26145
וּפַ֧ר,26146
וְאֵילִ֣ם,26147
עֹלָה֙,26148
וּמִנְחָתָם֙,26149
וְנִסְכֵּיהֶ֔ם,26150
וַעֲשִׂיתֶ֛ם,26151
עִזִּ֥ים,26152
כְבָשִׂ֛ים,26153
שְׁלָמִֽים,26154
וְהֵנִ֣יף,26155
לֶ֨חֶם,26156
הַבִּכּוּרִ֤ים,26157
תְּנוּפָה֙,26158
כְּבָשִׂ֑ים,26159
לַכֹּהֵֽן,26160
וּקְרָאתֶ֞ם,26161
בְּעֶ֣צֶם,26162
מִֽקְרָא,26163
קֹ֨דֶשׁ֙,26164
מוֹשְׁבֹ֥תֵיכֶ֖ם,26165
לְדֹרֹֽתֵיכֶֽם,26166
וּֽבְקֻצְרְכֶ֞ם,26167
אַרְצְכֶ֗ם,26168
פְּאַ֤ת,26169
שָֽׂדְךָ֙,26170
בְּקֻצְרֶ֔ךָ,26171
קְצִירְךָ֖,26172
בַּחֹ֨דֶשׁ,26173
לַחֹ֗דֶשׁ,26174
שַׁבָּת֔וֹן,26175
זִכְר֥וֹן,26176
תְּרוּעָ֖ה,26177
אַ֡ךְ,26178
בֶּעָשׂ֣וֹר,26179
לַחֹדֶשׁ֩,26180
הַשְּׁבִיעִ֨י,26181
י֧וֹם,26182
הַכִּפֻּרִ֣ים,26183
כִּפֻּרִים֙,26184
הַנֶּ֨פֶשׁ֙,26185
תְעֻנֶּ֔ה,26186
וְנִכְרְתָ֖ה,26187
הַנֶּ֗פֶשׁ,26188
וְהַֽאֲבַדְתִּ֛י,26189
מֹֽשְׁבֹֽתֵיכֶֽם,26190
בְּתִשְׁעָ֤ה,26191
מֵעֶ֣רֶב,26192
תִּשְׁבְּת֖וּ,26193
שַׁבַּתְּכֶֽם,26194
עָשָׂ֜ר,26195
לַחֹ֤דֶשׁ,26196
הַסֻּכּ֛וֹת,26197
לַיהֹוָֽה,26198
הַשְּׁמִינִ֡י,26199
קֹדֶשׁ֩,26200
וְהִקְרַבְתֶּ֨ם,26201
אִשֶּׁ֤ה,26202
עֲצֶ֣רֶת,26203
לְהַקְרִ֨יב,26204
אִשֶּׁ֜ה,26205
לַיהוָ֗ה,26206
עֹלָ֧ה,26207
וּמִנְחָ֛ה,26208
וּנְסָכִ֖ים,26209
שַׁבְּתֹ֣ת,26210
וּמִלְּבַ֣ד,26211
מַתְּנֽוֹתֵיכֶ֗ם,26212
וּמִלְּבַ֤ד,26213
נִדְרֵיכֶם֙,26214
וּמִלְּבַד֙,26215
נִדְב֣וֹתֵיכֶ֔ם,26216
תִּתְּנ֖וּ,26217
בַּחֲמִשָּׁה֩,26218
י֜וֹם,26219
בְּאׇסְפְּכֶם֙,26220
תָּחֹ֥גּוּ,26221
הָֽרִאשׁוֹן֙,26222
שַׁבָּתֽוֹן,26223
וּלְקַחְתֶּ֨ם,26224
הָדָר֙,26225
כַּפֹּ֣ת,26226
תְּמָרִ֔ים,26227
וַעֲנַ֥ף,26228
עֵץ,26229
עָבֹ֖ת,26230
וְעַרְבֵי,26231
נָ֑חַל,26232
וְחַגֹּתֶ֤ם,26233
בַּסֻּכֹּ֥ת,26234
תֵּשְׁב֖וּ,26235
הָֽאֶזְרָח֙,26236
יֵשְׁב֖וּ,26237
בַּסֻּכֹּֽת,26238
לְמַעַן֮,26239
יֵדְע֣וּ,26240
דֹרֹֽתֵיכֶם֒,26241
בַסֻּכּ֗וֹת,26242
הוֹשַׁ֨בְתִּי֙,26243
מֹעֲדֵ֖י,26244
צַ֞ו,26245
מִחוּץ֩,26246
לְפָרֹ֨כֶת,26247
הָעֵדֻ֜ת,26248
מֵעֶ֧רֶב,26249
בֹּ֛קֶר,26250
הַמְּנֹרָ֣ה,26251
הַטְּהֹרָ֔ה,26252
יַעֲרֹ֖ךְ,26253
הַנֵּר֑וֹת,26254
וְאָפִיתָ֣,26255
חַלּ֑וֹת,26256
הַֽחַלָּ֥ה,26257
אוֹתָ֛ם,26258
מַֽעֲרָכ֖וֹת,26259
הַֽמַּעֲרָ֑כֶת,26260
הַטָּהֹ֖ר,26261
הַֽמַּעֲרֶ֖כֶת,26262
לְבֹנָ֣ה,26263
לַלֶּ֨חֶם֙,26264
לְאַזְכָּרָ֔ה,26265
הַשַּׁבָּ֜ת,26266
הַשַּׁבָּ֗ת,26267
יַֽעַרְכֶ֛נּוּ,26268
וּלְבָנָ֔יו,26269
וַאֲכָלֻ֖הוּ,26270
קָדֹ֑שׁ,26271
קׇֽדָשִׁ֨ים,26272
יִשְׂרְאֵלִ֔ית,26273
וַיִּנָּצוּ֙,26274
בֶּ֚ן,26275
הַיִּשְׂרְאֵלִ֔ית,26276
הַיִּשְׂרְאֵלִֽי,26277
וַ֠יִּקֹּב,26278
הָֽאִשָּׁ֨ה,26279
הַיִּשְׂרְאֵלִ֤ית,26280
הַשֵּׁם֙,26281
וַיְקַלֵּ֔ל,26282
שְׁלֹמִ֥ית,26283
דִּבְרִ֖י,26284
וַיַּנִּיחֻ֖הוּ,26285
בַּמִּשְׁמָ֑ר,26286
לִפְרֹ֥שׁ,26287
הוֹצֵ֣א,26288
הַֽמְקַלֵּ֗ל,26289
וְסָמְכ֧וּ,26290
הַשֹּׁמְעִ֛ים,26291
וְרָגְמ֥וּ,26292
הָעֵדָֽה,26293
יְקַלֵּ֥ל,26294
אֱלֹהָ֖יו,26295
חֶטְאֽוֹ,26296
וְנֹקֵ֤ב,26297
רָג֥וֹם,26298
יִרְגְּמוּ,26299
כַּגֵּר֙,26300
כָּֽאֶזְרָ֔ח,26301
בְּנׇקְבוֹ,26302
יַכֶּ֖ה,26303
נֶֽפֶשׁ,26304
יְשַׁלְּמֶ֑נָּה,26305
בַּעֲמִית֑וֹ,26306
שֶׁ֚בֶר,26307
שֶׁ֔בֶר,26308
מוּם֙,26309
בָּֽאָדָ֔ם,26310
יִנָּ֥תֶן,26311
בְהֵמָ֖ה,26312
מִשְׁפַּ֤ט,26313
כַּגֵּ֥ר,26314
כָּאֶזְרָ֖ח,26315
וַיּוֹצִ֣יאוּ,26316
וַיִּרְגְּמ֥וּ,26317
וְשָׁבְתָ֣ה,26318
שֵׁ֤שׁ,26319
שָׂדֶ֔ךָ,26320
תִּזְמֹ֣ר,26321
כַּרְמֶ֑ךָ,26322
הַשְּׁבִיעִ֗ת,26323
תִזְרָ֔ע,26324
וְכַרְמְךָ֖,26325
תִזְמֹֽר,26326
סְפִ֤יחַ,26327
קְצִֽירְךָ֙,26328
תִקְצ֔וֹר,26329
עִנְּבֵ֥י,26330
נְזִירֶ֖ךָ,26331
תִבְצֹ֑ר,26332
לְאׇכְלָ֔ה,26333
וּלְעַבְדְּךָ֣,26334
וְלַאֲמָתֶ֑ךָ,26335
וְלִשְׂכִֽירְךָ֙,26336
וּלְתוֹשָׁ֣בְךָ֔,26337
הַגָּרִ֖ים,26338
וְלִ֨בְהֶמְתְּךָ֔,26339
וְלַֽחַיָּ֖ה,26340
תְּבוּאָתָ֖הּ,26341
לֶאֱכֹֽל,26342
וְסָפַרְתָּ֣,26343
שֶׁ֚בַע,26344
הַשָּׁנִ֔ים,26345
וְהַֽעֲבַרְתָּ֞,26346
שׁוֹפַ֤ר,26347
תְּרוּעָה֙,26348
הַשְּׁבִעִ֔י,26349
בֶּעָשׂ֖וֹר,26350
תַּעֲבִ֥ירוּ,26351
שׁוֹפָ֖ר,26352
אַרְצְכֶֽם,26353
וְקִדַּשְׁתֶּ֗ם,26354
שְׁנַ֤ת,26355
הַחֲמִשִּׁים֙,26356
וּקְרָאתֶ֥ם,26357
דְּר֛וֹר,26358
יֹשְׁבֶ֑יהָ,26359
יוֹבֵ֥ל,26360
אֲחֻזָּת֔וֹ,26361
מִשְׁפַּחְתּ֖וֹ,26362
תָּשֻֽׁבוּ,26363
יוֹבֵ֣ל,26364
שְׁנַ֛ת,26365
הַחֲמִשִּׁ֥ים,26366
תִזְרָ֔עוּ,26367
תִקְצְרוּ֙,26368
סְפִיחֶ֔יהָ,26369
תִבְצְר֖וּ,26370
נְזִרֶֽיהָ,26371
הַ֨שָּׂדֶ֔ה,26372
בִּשְׁנַ֥ת,26373
הַיּוֹבֵ֖ל,26374
תָּשֻׁ֕בוּ,26375
אֲחֻזָּתֽוֹ,26376
תִמְכְּר֤וּ,26377
מִמְכָּר֙,26378
לַעֲמִיתֶ֔ךָ,26379
קָנֹ֖ה,26380
עֲמִיתֶ֑ךָ,26381
תּוֹנ֖וּ,26382
בְּמִסְפַּ֤ר,26383
הַיּוֹבֵ֔ל,26384
תִּקְנֶ֖ה,26385
בְּמִסְפַּ֥ר,26386
תְבוּאֹ֖ת,26387
יִמְכׇּר,26388
רֹ֣ב,26389
הַשָּׁנִ֗ים,26390
תַּרְבֶּה֙,26391
מִקְנָת֔וֹ,26392
וּלְפִי֙,26393
מְעֹ֣ט,26394
תַּמְעִ֖יט,26395
מִקְנָת֑וֹ,26396
מִסְפַּ֣ר,26397
תְּבוּאֹ֔ת,26398
מֹכֵ֖ר,26399
תוֹנוּ֙,26400
עֲמִית֔וֹ,26401
וְיָרֵ֖אתָ,26402
מֵֽאֱלֹהֶ֑יךָ,26403
וַעֲשִׂיתֶם֙,26404
מִשְׁפָּטַ֥י,26405
וִֽישַׁבְתֶּ֥ם,26406
לָבֶֽטַח,26407
וְנָתְנָ֤ה,26408
פִּרְיָ֔הּ,26409
וַאֲכַלְתֶּ֖ם,26410
תֹאמְר֔וּ,26411
נֹּאכַ֤ל,26412
הַשְּׁבִיעִ֑ת,26413
נִזְרָ֔ע,26414
נֶאֱסֹ֖ף,26415
תְּבוּאָתֵֽנוּ,26416
וְצִוִּ֤יתִי,26417
הַשִּׁשִּׁ֑ית,26418
וְעָשָׂת֙,26419
הַתְּבוּאָ֔ה,26420
לִשְׁלֹ֖שׁ,26421
הַשָּׁנִֽים,26422
וּזְרַעְתֶּ֗ם,26423
הַשְּׁמִינִ֔ת,26424
הַתְּבוּאָ֣ה,26425
יָשָׁ֑ן,26426
הַתְּשִׁיעִ֗ת,26427
בּוֹא֙,26428
תְּב֣וּאָתָ֔הּ,26429
יָשָֽׁן,26430
תִמָּכֵר֙,26431
לִצְמִתֻ֔ת,26432
גֵרִ֧ים,26433
וְתוֹשָׁבִ֛ים,26434
אֲחֻזַּתְכֶ֑ם,26435
גְּאֻלָּ֖ה,26436
יָמ֣וּךְ,26437
וּמָכַ֖ר,26438
מֵאֲחֻזָּת֑וֹ,26439
גֹֽאֲלוֹ֙,26440
הַקָּרֹ֣ב,26441
וְגָאַ֕ל,26442
מִמְכַּ֥ר,26443
גֹּאֵ֑ל,26444
וְהִשִּׂ֣יגָה,26445
וּמָצָ֖א,26446
גְאֻלָּתֽוֹ,26447
וְחִשַּׁב֙,26448
מִמְכָּר֔וֹ,26449
וְהֵשִׁיב֙,26450
מָֽכַר,26451
לַאֲחֻזָּתֽוֹ,26452
מָֽצְאָ֜ה,26453
דֵּי֮,26454
הָשִׁ֣יב,26455
מִמְכָּר֗וֹ,26456
הַקֹּנֶ֣ה,26457
הַיּוֹבֵ֑ל,26458
בַּיֹּבֵ֔ל,26459
יִמְכֹּ֤ר,26460
מוֹשַׁב֙,26461
חוֹמָ֔ה,26462
גְּאֻלָּת֔וֹ,26463
תֹּ֖ם,26464
מִמְכָּר֑וֹ,26465
יִגָּאֵ֗ל,26466
מְלֹ֣את,26467
תְמִימָה֒,26468
וְ֠קָם,26469
הַבַּ֨יִת,26470
בָּעִ֜יר,26471
חֹמָ֗ה,26472
לַצְּמִיתֻ֛ת,26473
לַקֹּנֶ֥ה,26474
לְדֹרֹתָ֑יו,26475
יֵצֵ֖א,26476
בַּיֹּבֵֽל,26477
הַחֲצֵרִ֗ים,26478
חֹמָה֙,26479
יֵחָשֵׁ֑ב,26480
גְּאֻלָּה֙,26481
וּבַיֹּבֵ֖ל,26482
יֵצֵֽא,26483
וְעָרֵי֙,26484
בָּתֵּ֖י,26485
אֲחֻזָּתָ֑ם,26486
גְּאֻלַּ֥ת,26487
לַלְוִיִּֽם,26488
יִגְאַל֙,26489
מִמְכַּר,26490
בַּ֛יִת,26491
וְעִ֥יר,73332
אֲחֻזָּת֖וֹ,26493
בַּיֹּבֵ֑ל,26494
בָתֵּ֞י,26495
הִ֚וא,26496
וּֽשְׂדֵ֛ה,26497
מִגְרַ֥שׁ,26498
עָרֵיהֶ֖ם,26499
יִמָּכֵ֑ר,26500
וּמָ֥טָה,26501
וְהֶֽחֱזַ֣קְתָּ,26502
גֵּ֧ר,26503
וְתוֹשָׁ֛ב,26504
וָחַ֖י,26505
מֵֽאִתּוֹ֙,26506
וְתַרְבִּ֔ית,26507
וְחֵ֥י,26508
כַּסְפְּךָ֔,26509
בְּנֶ֑שֶׁךְ,26510
וּבְמַרְבִּ֖ית,26511
אׇכְלֶֽךָ,26512
אֲנִ֗י,26513
יָמ֥וּךְ,26514
עִמָּ֖ךְ,26515
וְנִמְכַּר,26516
תַעֲבֹ֥ד,26517
עֲבֹ֥דַת,26518
עָֽבֶד,26519
כְּשָׂכִ֥יר,26520
כְּתוֹשָׁ֖ב,26521
הַיֹּבֵ֖ל,26522
וּבָנָ֣יו,26523
מִשְׁפַּחְתּ֔וֹ,26524
אֲבֹתָ֖יו,26525
יָשֽׁוּב,26526
עֲבָדַ֣י,26527
יִמָּכְר֖וּ,26528
מִמְכֶּ֥רֶת,26529
תִרְדֶּ֥ה,26530
בְּפָ֑רֶךְ,26531
מֵאֱלֹהֶֽיךָ,26532
וְעַבְדְּךָ֥,26533
יִהְיוּ,26534
מֵהֶ֥ם,26535
תִּקְנ֖וּ,26536
וְאָמָֽה,26537
וְ֠גַם,26538
הַתּוֹשָׁבִ֜ים,26539
הַגָּרִ֤ים,26540
עִמָּכֶם֙,26541
מֵהֶ֣ם,26542
תִּקְנ֔וּ,26543
וּמִמִּשְׁפַּחְתָּם֙,26544
הוֹלִ֖ידוּ,26545
לַֽאֲחֻזָּֽה,26546
וְהִתְנַחַלְתֶּ֨ם,26547
לִבְנֵיכֶ֤ם,26548
אַחֲרֵיכֶם֙,26549
אֲחֻזָּ֔ה,26550
לְעֹלָ֖ם,26551
בָּהֶ֣ם,26552
תַּעֲבֹ֑דוּ,26553
וּבְאַ֨חֵיכֶ֤ם,26554
בְּאָחִ֔יו,26555
תַשִּׂ֗יג,26556
גֵּ֤ר,26557
וְתוֹשָׁב֙,26558
וּמָ֥ךְ,26559
וְנִמְכַּ֗ר,26560
לְגֵ֤ר,26561
תּוֹשָׁב֙,26562
לְעֵ֖קֶר,26563
מִשְׁפַּ֥חַת,26564
גֵּֽר,26565
נִמְכַּ֔ר,26566
מֵאֶחָ֖יו,26567
יִגְאָלֶֽנּוּ,26568
דֹד֞וֹ,26569
דֹּדוֹ֙,26570
יִגְאָלֶ֔נּוּ,26571
מִשְּׁאֵ֧ר,26572
מִמִּשְׁפַּחְתּ֖וֹ,26573
יִגְאָלֶ֑נּוּ,26574
הִשִּׂ֥יגָה,26575
וְנִגְאָֽל,26576
קֹנֵ֔הוּ,26577
מִשְּׁנַת֙,26578
הִמָּ֣כְרוֹ,26579
הַיֹּבֵ֑ל,26580
מִמְכָּרוֹ֙,26581
בְּמִסְפַּ֣ר,26582
בַּשָּׁנִ֑ים,26583
לְפִיהֶן֙,26584
מִכֶּ֖סֶף,26585
מִקְנָתֽוֹ,26586
מְעַ֞ט,26587
נִשְׁאַ֧ר,26588
בַּשָּׁנִ֛ים,26589
וְחִשַּׁב,26590
שָׁנָ֔יו,26591
יָשִׁ֖יב,26592
גְּאֻלָּתֽוֹ,26593
כִּשְׂכִ֥יר,26594
בְּשָׁנָ֖ה,26595
יִרְדֶּ֥נּֽוּ,26596
בְּפֶ֖רֶךְ,26597
יִגָּאֵ֖ל,26598
בְּאֵ֑לֶּה,26599
בִּשְׁנַ֣ת,26600
תַעֲשׂ֨וּ,26601
אֱלִילִ֗ם,26602
וּפֶ֤סֶל,26603
וּמַצֵּבָה֙,26604
תָקִ֣ימוּ,26605
וְאֶ֣בֶן,26606
מַשְׂכִּ֗ית,26607
בְּאַרְצְכֶ֔ם,26608
לְהִֽשְׁתַּחֲוֹ֖ת,26609
בְּחֻקֹּתַ֖י,26610
מִצְוֹתַ֣י,26611
תִּשְׁמְר֔וּ,26612
גִשְׁמֵיכֶ֖ם,26613
בְּעִתָּ֑ם,26614
יְבוּלָ֔הּ,26615
וְעֵ֥ץ,26616
פִּרְיֽוֹ,26617
וְהִשִּׂ֨יג,26618
דַּ֨יִשׁ֙,26619
בָּצִ֔יר,26620
וּבָצִ֖יר,26621
יַשִּׂ֣יג,26622
לַחְמְכֶם֙,26623
לָשֹׂ֔בַע,26624
בְּאַרְצְכֶֽם,26625
שָׁלוֹם֙,26626
וּשְׁכַבְתֶּ֖ם,26627
מַחֲרִ֑יד,26628
וְהִשְׁבַּתִּ֞י,26629
חַיָּ֤ה,26630
רָעָה֙,26631
וְחֶ֖רֶב,26632
תַעֲבֹ֥ר,26633
וּרְדַפְתֶּ֖ם,26634
וְנָפְל֥וּ,26635
לֶחָֽרֶב,26636
וְרָדְפוּ֙,26637
מִכֶּ֤ם,26638
מֵאָ֔ה,26639
וּמֵאָ֥ה,26640
רְבָבָ֣ה,26641
יִרְדֹּ֑פוּ,26642
וְנָפְל֧וּ,26643
וּפָנִ֣יתִי,26644
וְהִפְרֵיתִ֣י,26645
וְהִרְבֵּיתִ֖י,26646
וַהֲקִימֹתִ֥י,26647
וַאֲכַלְתֶּ֥ם,26648
יָשָׁ֖ן,26649
נוֹשָׁ֑ן,26650
וְיָשָׁ֕ן,26651
תּוֹצִֽיאוּ,26652
בְּתוֹכְכֶ֑ם,26653
תִגְעַ֥ל,26654
וְהִתְהַלַּכְתִּי֙,26655
בְּת֣וֹכְכֶ֔ם,26656
לְעָֽם,26657
הוֹצֵ֤אתִי,26658
מִֽהְיֹ֥ת,26659
עֲבָדִ֑ים,26660
וָאֶשְׁבֹּר֙,26661
מֹטֹ֣ת,26662
עֻלְּכֶ֔ם,26663
קֽוֹמְמִיּֽוּת,26664
תִשְׁמְע֖וּ,26665
הַמִּצְוֹ֖ת,26666
בְּחֻקֹּתַ֣י,26667
תִּמְאָ֔סוּ,26668
מִשְׁפָּטַ֖י,26669
תִּגְעַ֣ל,26670
עֲשׂוֹת֙,26671
לְהַפְרְכֶ֖ם,26672
וְהִפְקַדְתִּ֨י,26673
עֲלֵיכֶ֤ם,26674
בֶּֽהָלָה֙,26675
הַשַּׁחֶ֣פֶת,26676
הַקַּדַּ֔חַת,26677
מְכַלּ֥וֹת,26678
וּמְדִיבֹ֣ת,26679
וּזְרַעְתֶּ֤ם,26680
לָרִיק֙,26681
וְנִגַּפְתֶּ֖ם,26682
וְרָד֤וּ,26683
שֹֽׂנְאֵיכֶ֔ם,26684
וְנַסְתֶּ֖ם,26685
רֹדֵ֥ף,26686
וְיָסַפְתִּי֙,26687
לְיַסְּרָ֣ה,26688
חַטֹּאתֵיכֶֽם,26689
וְשָׁבַרְתִּ֖י,26690
גְּא֣וֹן,26691
עֻזְּכֶ֑ם,26692
שְׁמֵיכֶם֙,26693
כַּבַּרְזֶ֔ל,26694
אַרְצְכֶ֖ם,26695
כַּנְּחֻשָֽׁה,26696
וְתַ֥ם,26697
לָרִ֖יק,26698
כֹּחֲכֶ֑ם,26699
תִתֵּ֤ן,26700
אַרְצְכֶם֙,26701
תֵּֽלְכ֤וּ,26702
עִמִּי֙,26703
קֶ֔רִי,26704
תֹאב֖וּ,26705
לִשְׁמֹ֣עַֽ,26706
וְיָסַפְתִּ֤י,26707
עֲלֵיכֶם֙,26708
כְּחַטֹּאתֵיכֶֽם,26709
וְהִשְׁלַחְתִּ֨י,26710
בָכֶ֜ם,26711
וְשִׁכְּלָ֣ה,26712
וְהִכְרִ֨יתָה֙,26713
בְּהֶמְתְּכֶ֔ם,26714
וְהִמְעִ֖יטָה,26715
וְנָשַׁ֖מּוּ,26716
דַּרְכֵיכֶֽם,26717
בְּאֵ֔לֶּה,26718
תִוָּסְר֖וּ,26719
וַהֲלַכְתֶּ֥ם,26720
עִמִּ֖י,26721
קֶֽרִי,26722
וְהָלַכְתִּ֧י,26723
בְּקֶ֑רִי,26724
אָ֔נִי,26725
וְהֵבֵאתִ֨י,26726
עֲלֵיכֶ֜ם,26727
חֶ֗רֶב,26728
נֹקֶ֨מֶת֙,26729
נְקַם,26730
וְנֶאֱסַפְתֶּ֖ם,26731
עָרֵיכֶ֑ם,26732
וְשִׁלַּ֤חְתִּי,26733
דֶ֨בֶר֙,26734
וְנִתַּתֶּ֖ם,26735
בְּשִׁבְרִ֣י,26736
לָכֶם֮,26737
מַטֵּה,26738
וְ֠אָפוּ,26739
נָשִׁ֤ים,26740
בְּתַנּ֣וּר,26741
וְהֵשִׁ֥יבוּ,26742
לַחְמְכֶ֖ם,26743
בַּמִּשְׁקָ֑ל,26744
תִשְׂבָּֽעוּ,26745
בְּזֹ֔את,26746
בְּקֶֽרִי,26747
וְהָלַכְתִּ֥י,26748
בַּחֲמַת,26749
קֶ֑רִי,26750
וְיִסַּרְתִּ֤י,26751
וּבְשַׂ֥ר,26752
וְהִשְׁמַדְתִּ֞י,26753
בָּמֹֽתֵיכֶ֗ם,26754
וְהִכְרַתִּי֙,26755
חַמָּ֣נֵיכֶ֔ם,26756
וְנָֽתַתִּי֙,26757
פִּגְרֵיכֶ֔ם,26758
פִּגְרֵ֖י,26759
גִּלּוּלֵיכֶ֑ם,26760
וְגָעֲלָ֥ה,26761
עָֽרֵיכֶם֙,26762
חׇרְבָּ֔ה,26763
וַהֲשִׁמּוֹתִ֖י,26764
מִקְדְּשֵׁיכֶ֑ם,26765
אָרִ֔יחַ,26766
בְּרֵ֖יחַ,26767
נִיחֹֽחֲכֶֽם,26768
וַהֲשִׁמֹּתִ֥י,26769
וְשָֽׁמְמ֤וּ,26770
אֹֽיְבֵיכֶ֔ם,26771
אֱזָרֶ֣ה,26772
בַגּוֹיִ֔ם,26773
וַהֲרִיקֹתִ֥י,26774
אַחֲרֵיכֶ֖ם,26775
וְעָרֵיכֶ֖ם,26776
חׇרְבָּֽה,26777
אָז֩,26778
תִּרְצֶ֨ה,26779
שַׁבְּתֹתֶ֗יהָ,26780
הֳשַׁמָּ֔ה,26781
תִּשְׁבַּ֣ת,26782
וְהִרְצָ֖ת,26783
שַׁבְּתֹתֶֽיהָ,26784
הׇשַּׁמָּ֖ה,26785
שָׁבְתָ֛ה,26786
בְּשַׁבְּתֹתֵיכֶ֖ם,26787
בְּשִׁבְתְּכֶ֥ם,26788
וְהַנִּשְׁאָרִ֣ים,26789
וְהֵבֵ֤אתִי,26790
מֹ֨רֶךְ֙,26791
בִּלְבָבָ֔ם,26792
בְּאַרְצֹ֖ת,26793
אֹיְבֵיהֶ֑ם,26794
עָלֶ֣ה,26795
נִדָּ֔ף,26796
וְנָס֧וּ,26797
מְנֻֽסַת,26798
חֶ֛רֶב,26799
וְנָפְל֖וּ,26800
רֹדֵֽף,26801
וְכָשְׁל֧וּ,26802
בְּאָחִ֛יו,26803
כְּמִפְּנֵי,26804
וְרֹדֵ֣ף,26805
אָ֑יִן,26806
תִֽהְיֶ֤ה,26807
תְּקוּמָ֔ה,26808
אֹֽיְבֵיכֶֽם,26809
וַאֲבַדְתֶּ֖ם,26810
בַּגּוֹיִ֑ם,26811
וְאָכְלָ֣ה,26812
יִמַּ֨קּוּ֙,26813
בַּֽעֲוֹנָ֔ם,26814
וְאַ֛ף,26815
בַּעֲוֹנֹ֥ת,26816
אֲבֹתָ֖ם,26817
אִתָּ֥ם,26818
יִמָּֽקּוּ,26819
וְהִתְוַדּ֤וּ,26820
עֲוֹנָם֙,26821
אֲבֹתָ֔ם,26822
בְּמַעֲלָ֖ם,26823
מָֽעֲלוּ,26824
בִ֑י,26825
וְאַ֕ף,26826
הָֽלְכ֥וּ,26827
אֵלֵ֤ךְ,26828
עִמָּם֙,26829
בְּקֶ֔רִי,26830
וְהֵבֵאתִ֣י,26831
יִכָּנַ֗ע,26832
לְבָבָם֙,26833
הֶֽעָרֵ֔ל,26834
וְאָ֖ז,26835
יִרְצ֥וּ,26836
עֲוֹנָֽם,26837
וְזָכַרְתִּ֖י,26838
יַעֲק֑וֹב,26839
וְאַף֩,26840
בְּרִיתִ֨י,26841
וְאַ֨ף,26842
בְּרִיתִ֧י,26843
אֶזְכֹּ֖ר,26844
אֶזְכֹּֽר,26845
וְהָאָרֶץ֩,26846
תֵּעָזֵ֨ב,26847
מֵהֶ֜ם,26848
וְתִ֣רֶץ,26849
בׇּהְשַׁמָּה֙,26850
יִרְצ֣וּ,26851
עֲוֹנָ֑ם,26852
יַ֣עַן,26853
וּבְיַ֔עַן,26854
בְּמִשְׁפָּטַ֣י,26855
מָאָ֔סוּ,26856
חֻקֹּתַ֖י,26857
גָּעֲלָ֥ה,26858
נַפְשָֽׁם,26859
וְאַף,26860
בִּֽהְיוֹתָ֞ם,26861
אֹֽיְבֵיהֶ֗ם,26862
